ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3232,4.3217,11.5955,-1.3691,3.5677,9.0315,0.8472,1.0901,2.4109,-0.4364,-0.5129,-0.1241,0.0,10.08,-36.18,-24.3,194.48,-21.33,8.62,3.1,1002.67,39.689,45.296055,14.276859,205.94,NaN,,4.39,9.677419,202.15,19 / 20,1617210,2021-12-05 20:03:41:037
-4.4629,3.3472,10.5923,-0.9518,3.1099,9.2517,-2.8831,1.5604,1.0648,-0.5995,-0.1543,-1.0379,0.0,15.0,-32.04,-25.62,209.51,-18.49,5.87,3.1,1002.67,47.668,45.296043,14.27685,205.94,NaN,,4.36,9.677419,204.14,21 / 21,1617709,2021-12-05 20:03:41:536
-1.0008,3.1485,9.3784,-1.5163,3.642,8.9781,0.9582,-0.3919,-1.7778,-0.2067,0.0974,-0.0184,0.0,7.74,-35.82,-24.66,188.9,-21.8,9.59,3.1,1002.65,46.059,45.296043,14.27685,205.94,NaN,,4.36,9.677419,204.14,21 / 21,1618210,2021-12-05 20:03:42:037
-2.2793,2.5188,4.5802,-1.4769,2.5871,9.3432,-0.3388,-0.3159,-5.4317,-0.101,-0.2563,-0.6799,0.0,10.02,-31.2,-27.0,194.15,-15.3,8.98,3.1,1002.67,43.072,45.29603,14.276841,205.95,NaN,,4.36,9.677419,182.14,20 / 20,1618710,2021-12-05 20:03:42:537
-0.3759,2.1525,3.9314,-2.2655,2.8921,9.0925,0.7439,-1.3786,-0.1106,0.7053,0.7094,1.309,0.0,8.16,-30.84,-28.44,182.7,-17.15,13.99,3.1,1002.68,48.305,45.29603,14.276841,205.95,NaN,,4.36,9.677419,182.14,20 / 20,1619210,2021-12-05 20:03:43:037
-0.2442,1.4845,8.3321,-0.5551,2.2683,9.5245,-0.6193,-0.6321,-3.4309,0.1952,-0.3449,-0.3708,0.0,4.68,-29.58,-30.42,183.9,-15.14,6.76,3.1,1002.66,43.482,45.296013,14.276838,205.95,NaN,,4.4,9.677419,177.99,19 / 19,1619710,2021-12-05 20:03:43:537
-5.9067,0.7686,14.4303,-2.2195,2.5464,9.2065,1.5964,-0.9727,2.2385,0.1531,0.9287,0.6597,0.0,9.24,-29.34,-29.58,190.22,-17.92,10.75,3.1,1002.68,46.987,45.296013,14.276838,205.95,NaN,,4.4,9.677419,177.99,19 / 19,1620210,2021-12-05 20:03:44:037
0.6536,1.4054,14.0903,-1.397,3.0225,9.224,-3.3469,-1.5398,7.5536,-1.2153,-0.4695,-0.6647,0.0,5.64,-29.46,-31.56,177.99,-23.69,9.91,3.1,1002.67,43.978,45.296,14.276838,205.95,NaN,,4.43,9.677419,176.3,19 / 19,1620710,2021-12-05 20:03:44:537
-3.747,5.0136,12.1988,-2.2538,2.385,9.2414,-1.5502,2.5709,2.9589,-0.9489,-0.2123,-0.4087,0.0,13.38,-28.02,-29.52,200.07,-15.93,11.74,3.1,1002.69,45.417,45.296,14.276838,205.95,NaN,,4.43,9.677419,176.3,19 / 19,1621210,2021-12-05 20:03:45:037
-0.352,1.9034,8.5404,-2.0934,2.9952,9.1004,1.8371,-1.5988,-0.3541,-1.0088,0.1114,-0.7624,0.0,7.5,-35.1,-27.6,182.26,-20.92,14.21,3.1,1002.68,42.478,45.295982,14.276839,205.96,NaN,,4.44,9.677419,185.32,19 / 19,1621710,2021-12-05 20:03:45:537
-4.7838,2.6169,8.7774,-1.9796,2.2016,9.349,-1.9477,0.1929,-3.0018,-0.0308,0.1352,-0.4759,0.0,10.8,-29.94,-32.88,194.44,-11.85,8.93,3.1,1002.71,41.519,45.295982,14.276839,205.96,NaN,,4.44,9.677419,185.32,19 / 19,1622210,2021-12-05 20:03:46:037
-1.2354,2.7965,6.4717,-2.7408,2.8966,8.9593,1.2429,-0.2737,-2.5061,0.1079,-0.07,1.1239,0.0,6.96,-35.04,-29.7,175.11,-17.18,17.01,3.1,1002.68,53.356,45.29597,14.276836,205.96,NaN,,4.45,9.677419,183.34,19 / 19,1622710,2021-12-05 20:03:46:537
-1.5611,2.083,4.2594,-1.8196,2.2062,9.3804,-0.3066,-0.4461,-4.3467,0.6186,0.3753,-0.1241,0.0,6.12,-34.08,-32.64,179.12,-13.0,10.98,3.1,1002.68,46.184,45.29597,14.276836,205.96,NaN,,4.45,9.677419,183.34,19 / 19,1623210,2021-12-05 20:03:47:037
-2.0998,1.9633,5.2052,-2.5785,2.5029,9.1246,-0.9832,-1.3239,-0.4403,-0.0369,-0.6607,0.8955,0.0,5.76,-34.38,-32.64,172.51,-14.79,15.78,3.1,1002.7,47.048,45.29596,14.276835,205.97,NaN,,4.42,9.677419,189.2,20 / 20,1623709,2021-12-05 20:03:47:536
-0.2514,1.8005,13.4989,-1.4167,2.1441,9.4639,1.9084,0.3501,4.0437,0.6253,0.3906,0.0818,0.0,5.58,-31.56,-35.16,175.62,-9.8,12.88,3.1,1002.69,42.334,45.29596,14.276835,205.97,NaN,,4.42,9.677419,189.2,20 / 20,1624210,2021-12-05 20:03:48:037
-4.4605,1.8915,16.3601,-2.9901,2.3061,9.0505,-1.6762,-0.5213,7.2718,0.9558,0.1334,1.1227,0.0,4.98,-34.38,-32.88,167.46,-14.04,18.21,3.1,1002.71,43.564,45.295948,14.276832,205.97,NaN,,4.39,9.677419,167.44,20 / 20,1624710,2021-12-05 20:03:48:537
1.1469,3.7039,13.6833,0.1333,2.8109,9.3942,1.2304,-0.3175,4.2705,0.6625,-0.1739,0.2809,0.0,-7.14,-36.54,-31.26,152.23,-17.95,13.21,3.1,1002.7,39.614,45.295948,14.276832,205.97,NaN,,4.39,9.677419,167.44,20 / 20,1625210,2021-12-05 20:03:49:037
1.0247,5.4518,11.3967,0.2855,4.1473,8.8819,0.6631,0.9441,2.695,0.7994,-0.202,0.0879,0.0,-8.04,-43.44,-23.76,165.88,-25.02,-1.84,3.1,1002.74,43.2,45.295937,14.276835,205.97,NaN,,4.36,9.677419,174.52,19 / 19,1625710,2021-12-05 20:03:49:537
0.7566,4.3169,8.2986,0.2719,4.2356,8.8406,0.2184,-0.0129,-1.1353,-0.3295,0.9935,0.6346,0.0,-10.2,-43.56,-23.34,162.59,-25.59,-1.76,3.1,1002.83,44.006,45.295937,14.276835,205.97,NaN,,4.36,9.677419,174.52,19 / 19,1626211,2021-12-05 20:03:50:038
-0.1939,4.2881,5.9091,-0.0418,3.5616,9.1369,-0.2657,0.7842,-3.5112,0.0108,-0.0828,-0.143,0.0,-6.9,-42.06,-24.36,166.85,-21.3,0.26,3.1,1002.72,49.065,45.295925,14.276837,205.97,NaN,,4.35,9.677419,176.45,19 / 19,1626710,2021-12-05 20:03:50:537
-0.9912,2.1788,6.4406,-0.6764,4.2602,8.807,-0.6034,-2.1266,-2.3619,-0.1139,0.4504,0.8552,0.0,-10.86,-41.4,-22.14,157.01,-26.97,0.79,3.1,1002.71,57.309,45.295925,14.276837,205.97,NaN,,4.35,9.677419,176.45,19 / 19,1627210,2021-12-05 20:03:51:037
-0.7159,2.7199,10.9754,-0.7332,4.0354,8.9078,-0.0219,-1.1618,1.9964,0.1005,0.3008,-0.4252,0.0,-11.04,-37.86,-27.54,149.69,-23.96,6.24,3.1,1002.69,46.665,45.295914,14.276839,205.98,NaN,,4.32,9.677419,177.13,20 / 20,1627710,2021-12-05 20:03:51:537
-2.2315,1.6233,16.4582,-0.5286,4.5324,8.6803,0.9535,2.423,1.9033,-0.5836,-2.1622,-2.383,0.0,-3.84,-42.0,-22.32,164.54,-29.4,8.61,3.1,1002.69,43.496,45.295914,14.276839,205.98,NaN,,4.32,9.677419,177.13,20 / 20,1628210,2021-12-05 20:03:52:037
1.5754,7.9586,11.6051,0.5691,4.6251,8.6287,0.702,3.3604,2.9874,0.0841,-0.72,-0.0098,0.0,-1.56,-43.86,-19.74,178.67,-28.14,-3.77,3.1,1002.65,38.401,45.295902,14.276841,205.98,NaN,,4.35,9.677419,165.71,19 / 20,1628710,2021-12-05 20:03:52:537
0.7518,5.2554,8.1836,1.9488,3.899,8.7847,-0.613,1.0383,0.0081,0.4011,0.2311,0.4355,0.0,-8.52,-40.56,-24.0,172.57,-23.43,-12.51,3.1,1002.68,44.127,45.295902,14.276841,205.98,NaN,,4.35,9.677419,165.71,19 / 20,1629210,2021-12-05 20:03:53:037
2.9665,3.0982,7.4318,0.661,4.7225,8.5692,2.3789,-1.7373,-1.7593,0.9735,0.6484,1.3194,0.0,-18.06,-40.02,-20.1,146.5,-28.79,-4.41,3.1,1002.7,45.067,45.29589,14.276848,205.98,NaN,,4.33,9.677419,143.49,19 / 20,1629710,2021-12-05 20:03:53:537
-2.514,3.9865,3.9793,0.9384,5.1071,8.3191,-3.7176,-1.1665,-4.2771,-0.4505,-0.7994,-0.1473,0.0,-13.68,-41.94,-18.54,158.54,-31.43,-12.18,3.1,1002.71,46.719,45.29589,14.276848,205.98,NaN,,4.33,9.677419,143.49,19 / 20,1630210,2021-12-05 20:03:54:037
2.8396,3.6489,8.9546,0.4871,5.388,8.1794,2.1754,-1.9958,0.9629,-0.0827,1.4058,-0.1473,0.0,-12.66,-43.44,-17.46,154.33,-35.22,-3.4,3.1,1002.79,43.738,45.29588,14.276861,205.98,NaN,,4.32,9.677419,135.96,19 / 19,1630710,2021-12-05 20:03:54:537
0.0958,3.1269,11.1765,-0.1792,3.5037,9.1576,-0.2405,-0.433,6.7338,0.9997,0.327,0.8136,0.0,-10.86,-39.24,-25.32,155.44,-25.35,0.54,3.1,1002.7,43.203,45.29588,14.276861,205.98,NaN,,4.32,9.677419,135.96,19 / 19,1631210,2021-12-05 20:03:55:037
-0.668,2.2363,14.9307,-0.2057,4.4726,8.7249,-0.5338,-2.2868,6.2305,0.8214,0.3509,0.5845,0.0,-8.76,-40.44,-23.28,159.27,-27.13,1.35,3.1,1002.71,42.11,45.29587,14.276874,205.98,NaN,,4.3,9.677419,153.7,19 / 20,1631710,2021-12-05 20:03:55:537
0.6058,3.9697,11.8253,-0.1232,3.6738,9.0917,0.611,0.4833,3.5467,-0.4651,-0.7035,-0.7667,0.0,-12.18,-37.02,-26.64,152.99,-22.0,0.78,3.1,1002.73,36.918,45.29587,14.276874,205.98,NaN,,4.3,9.677419,153.7,19 / 20,1632210,2021-12-05 20:03:56:037
-1.3408,5.8157,9.0815,-0.1894,3.6013,9.1195,-0.9147,1.2035,-0.4913,0.1567,-0.2368,-0.2334,0.0,-6.24,-39.0,-25.62,166.28,-21.55,1.19,3.1,1002.74,44.987,45.295864,14.276883,205.98,NaN,,4.25,9.677419,151.99,19 / 20,1632710,2021-12-05 20:03:56:537
0.249,3.8356,5.5499,-0.5377,3.9167,8.9744,0.9975,-0.3181,-3.302,-0.5879,-0.4671,-0.2065,0.0,-11.94,-38.88,-24.54,151.33,-26.05,3.06,3.1,1002.73,41.484,45.295864,14.276883,205.98,NaN,,4.25,9.677419,151.99,19 / 20,1633210,2021-12-05 20:03:57:037
2.6481,1.8556,7.882,0.5243,2.7122,9.4096,1.9492,-0.8699,-1.5124,0.3217,0.2745,-0.5565,0.0,-12.0,-35.58,-28.08,158.38,-15.13,-2.37,3.1,1002.72,43.326,45.295856,14.276891,205.98,NaN,,4.19,9.677419,153.14,19 / 19,1633710,2021-12-05 20:03:57:537
-1.4797,3.0575,11.1765,-0.511,4.3126,8.7926,-1.9891,-1.7093,3.19,0.533,-0.004,0.9401,0.0,-8.46,-38.34,-25.86,160.52,-23.92,1.29,3.1,1002.72,40.608,45.295856,14.276891,205.98,NaN,,4.19,9.677419,153.14,19 / 19,1634210,2021-12-05 20:03:58:037
-0.5291,1.4653,13.1757,-0.1715,2.7842,9.4016,-0.2662,-0.9126,3.6653,-2.0485,-0.1476,-1.4728,0.0,-6.18,-34.38,-30.42,164.81,-16.49,1.04,3.1,1002.74,45.248,45.29585,14.276899,205.98,NaN,,4.16,9.677419,161.04,19 / 20,1634710,2021-12-05 20:03:58:537
1.3121,4.8652,12.2395,-0.155,2.8485,9.3826,1.1353,0.2979,4.5727,-0.0338,0.0821,0.2565,0.0,-7.56,-33.78,-30.24,160.4,-16.89,0.95,3.1,1002.75,40.54,45.29585,14.276899,205.98,NaN,,4.16,9.677419,161.04,19 / 20,1635210,2021-12-05 20:03:59:037
-1.9011,4.2283,8.5643,-1.7461,2.7641,9.2456,0.0333,-0.1723,-0.3863,0.5953,0.5024,-0.1955,0.0,-4.2,-35.28,-30.54,158.98,-16.37,10.69,3.1,1002.75,41.209,45.295834,14.276908,205.98,NaN,,4.15,9.677419,167.18,19 / 19,1635710,2021-12-05 20:03:59:537
-4.8628,5.0256,9.2347,-2.6807,3.5269,8.749,-1.4482,1.1823,-0.1862,0.387,0.2654,0.3371,0.0,4.68,-37.68,-32.1,172.29,-19.42,14.91,3.1,1002.75,44.063,45.295834,14.276908,205.98,NaN,,4.15,9.677419,167.18,19 / 19,1636210,2021-12-05 20:04:00:037
-1.6113,3.0599,5.1022,-2.0734,3.7604,8.8165,0.5199,-0.8096,-3.6531,-0.423,-0.3046,0.6548,0.0,-3.0,-38.16,-31.32,158.57,-23.95,11.03,3.1,1002.77,39.938,45.295822,14.276915,205.98,NaN,,4.16,9.677419,176.09,19 / 19,1636710,2021-12-05 20:04:00:537
-0.7159,2.3967,4.7574,-1.1332,2.9095,9.2963,2.939,-1.4221,-0.0852,0.472,0.5146,-0.38,0.0,-10.02,-34.44,-30.96,149.69,-16.01,8.34,3.1,1002.76,42.127,45.295822,14.276915,205.98,NaN,,4.16,9.677419,176.09,19 / 19,1637209,2021-12-05 20:04:01:036
-3.6225,3.1221,7.3337,-1.3018,3.9059,8.9005,0.4512,-1.9941,0.5754,0.4829,0.5854,0.8967,0.0,-9.36,-36.66,-28.98,150.36,-23.47,8.32,3.1,1002.76,45.589,45.295807,14.276919,205.98,NaN,,4.17,9.677419,173.07,18 / 18,1637710,2021-12-05 20:04:01:537
-3.7494,0.8931,14.9738,-0.907,3.4156,9.1477,-2.924,-1.8483,5.5943,-0.9318,-0.9222,-0.8046,0.0,-10.26,-34.08,-30.84,148.79,-20.38,5.66,3.1,1002.75,53.771,45.295807,14.276919,205.98,NaN,,4.17,9.677419,173.07,18 / 18,1638210,2021-12-05 20:04:02:037
-3.6872,5.3512,11.5739,-1.5652,3.3343,9.0886,-0.7801,3.0872,2.0051,0.0975,0.054,0.1264,0.0,-7.8,-34.92,-29.64,150.91,-19.88,9.77,3.1,1002.75,48.0,45.295795,14.276924,205.98,NaN,,4.19,9.677419,168.17,19 / 19,1638710,2021-12-05 20:04:02:537
-0.4477,2.8803,10.202,-1.717,3.0656,9.1556,1.4685,-0.6731,0.8452,-0.156,-0.1146,-0.741,0.0,-12.18,-30.72,-33.66,136.03,-18.96,11.63,3.1,1002.76,42.631,45.295795,14.276924,205.98,NaN,,4.19,9.677419,168.17,19 / 19,1639210,2021-12-05 20:04:03:037
-2.0327,3.3256,8.945,-1.324,2.6098,9.3598,-0.7402,1.3204,-1.8504,0.0841,0.3228,-0.1381,0.0,-11.16,-31.38,-32.94,145.88,-13.91,7.66,3.1,1002.77,53.631,45.295784,14.276932,205.97,NaN,,4.15,9.677419,165.24,19 / 19,1639710,2021-12-05 20:04:03:537
-0.7039,2.4374,7.2331,-1.7817,2.8351,9.2173,0.4128,-0.2321,-2.4602,-0.098,-0.0468,0.4178,0.0,-11.94,-29.7,-33.06,138.64,-17.42,9.2,3.1,1002.76,45.912,45.295784,14.276932,205.97,NaN,,4.15,9.677419,165.24,19 / 19,1640210,2021-12-05 20:04:04:037
2.2937,2.0543,6.5986,-1.9686,3.4972,8.9479,-0.1092,-1.4028,-3.2963,0.5318,-0.6418,-0.8913,0.0,-7.86,-34.8,-30.06,148.05,-20.89,12.41,3.1,1002.76,46.667,45.295776,14.27694,205.97,NaN,,4.09,9.677419,161.63,20 / 21,1640710,2021-12-05 20:04:04:537
-1.3576,2.1405,9.8931,-1.663,3.8437,8.8674,0.3362,-1.9045,1.1216,0.8238,0.5757,0.4752,0.0,-5.34,-38.46,-27.48,158.35,-23.08,10.62,3.1,1002.75,51.392,45.295776,14.27694,205.97,NaN,,4.09,9.677419,161.63,20 / 21,1641210,2021-12-05 20:04:05:037
-1.1995,4.1517,15.9387,-0.5164,3.5346,9.1329,-2.858,-1.0773,8.6114,0.001,-0.4707,-0.355,0.0,-8.76,-36.42,-28.14,155.96,-21.13,3.24,3.1,1002.75,43.269,45.29577,14.276946,205.97,NaN,,4.02,9.677419,167.94,19 / 19,1641710,2021-12-05 20:04:05:537
-1.6066,6.613,12.0528,-1.0838,3.8668,8.9467,-1.6252,0.7855,4.9191,0.3449,0.2409,0.9712,0.0,-0.42,-38.82,-26.4,173.76,-24.86,5.91,3.1,1002.75,43.199,45.29577,14.276946,205.97,NaN,,4.02,9.677419,167.94,19 / 19,1642210,2021-12-05 20:04:06:037
1.4007,3.9553,5.1285,0.612,4.6054,8.6363,0.8549,-0.752,-3.4571,-0.8921,-0.3571,-0.832,0.0,-12.06,-40.86,-21.18,157.26,-27.36,-2.35,3.1,1002.72,44.734,45.295757,14.27695,205.97,NaN,,3.98,9.677419,162.94,19 / 20,1642710,2021-12-05 20:04:06:537
-1.4485,3.6177,5.9737,0.8608,3.9873,8.918,-2.6696,-1.5572,-4.3365,-0.5384,-0.227,-0.3134,0.0,-8.46,-40.14,-23.82,170.55,-23.72,-8.36,3.1,1002.76,45.944,45.295757,14.27695,205.97,NaN,,3.98,9.677419,162.94,19 / 20,1643210,2021-12-05 20:04:07:037
1.9226,2.9665,6.6154,0.417,3.4913,9.1546,1.3821,-0.5451,-2.525,-0.0357,0.5439,0.7464,0.0,-14.34,-35.52,-27.42,151.82,-20.86,-2.61,3.1,1002.77,43.144,45.295746,14.276957,205.96,NaN,,3.95,9.677419,157.39,19 / 20,1643710,2021-12-05 20:04:07:537
1.9992,1.5395,6.7471,1.0945,2.6008,9.3919,0.6548,-1.3399,-2.5304,1.665,-0.8397,0.8197,0.0,-14.76,-34.32,-27.9,154.95,-15.38,-6.65,3.1,1002.76,39.986,45.295746,14.276957,205.96,NaN,,3.95,9.677419,157.39,19 / 20,1644210,2021-12-05 20:04:08:037
0.7398,0.3711,16.1877,0.4183,2.906,9.3568,-0.028,-2.3939,6.8103,-0.1524,-0.5117,0.5283,0.0,-10.2,-34.14,-31.02,159.62,-17.24,-2.56,3.1,1002.78,38.857,45.29573,14.276968,205.96,NaN,,3.93,9.677419,150.82,19 / 20,1644710,2021-12-05 20:04:08:537
3.4406,5.6122,17.1262,2.1037,2.5338,9.2371,-1.564,2.0123,3.8958,-0.7724,-1.037,-0.3287,0.0,-15.54,-35.58,-27.24,156.55,-19.17,-11.03,3.1,1002.78,43.115,45.29573,14.276968,205.96,NaN,,3.93,9.677419,150.82,19 / 20,1645209,2021-12-05 20:04:09:036
-1.7143,5.2985,11.8134,-0.0658,2.9918,9.3389,-3.206,1.1987,2.0748,-0.09,0.1004,0.4966,0.0,-4.38,-36.9,-28.5,175.49,-20.16,-4.13,3.1,1002.79,40.121,45.295723,14.276977,205.96,NaN,,3.89,9.677419,150.39,19 / 20,1645710,2021-12-05 20:04:09:537
-0.3424,3.7135,8.7535,-1.0651,3.7985,8.9782,0.8158,-0.7506,-2.1111,-0.0235,0.0497,0.0714,0.0,-4.56,-39.42,-25.56,163.42,-22.7,6.26,3.1,1002.8,39.328,45.295723,14.276977,205.96,NaN,,3.89,9.677419,150.39,19 / 20,1646210,2021-12-05 20:04:10:037
-2.3224,2.9641,4.7646,-0.9175,3.8522,8.9716,-0.6702,0.2628,-3.0444,0.0382,-0.3028,-0.3843,0.0,-0.96,-40.62,-23.28,173.39,-23.13,5.84,3.1,1002.79,41.482,45.29571,14.276983,205.96,NaN,,3.83,9.677419,150.62,19 / 19,1646710,2021-12-05 20:04:10:537
-1.822,2.0184,6.1341,-1.3717,4.3008,8.7058,-0.4533,-2.2587,-2.5839,0.4164,-0.3522,0.9211,0.0,-3.3,-40.74,-24.06,165.89,-26.01,8.95,3.1,1002.78,40.72,45.29571,14.276983,205.96,NaN,,3.83,9.677419,150.62,19 / 19,1647210,2021-12-05 20:04:11:037
-1.5132,2.411,12.1342,-0.9991,3.4212,9.1361,-0.3269,-0.7001,2.9101,-1.5201,-0.5746,-0.7569,0.0,-4.44,-36.36,-28.68,163.35,-20.42,6.24,3.1,1002.77,36.875,45.295704,14.276994,205.96,NaN,,3.83,9.677419,153.44,19 / 19,1647709,2021-12-05 20:04:11:536
-3.6632,1.5347,17.2699,-1.4179,3.7482,8.9505,-0.3234,3.5019,3.3726,-0.3032,0.1719,-0.209,0.0,-0.36,-39.0,-26.76,170.45,-23.36,9.05,3.1,1002.77,38.699,45.295704,14.276994,205.96,NaN,,3.83,9.677419,153.44,19 / 19,1648210,2021-12-05 20:04:12:037
-0.1341,4.6521,9.7519,-0.7517,4.2776,8.7925,0.6698,0.0909,-0.2658,-0.547,-0.1879,-0.512,0.0,-7.38,-40.62,-24.06,160.48,-26.86,5.44,3.1,1002.79,41.424,45.295692,14.277008,205.95,NaN,,3.93,9.677419,156.34,20 / 20,1648710,2021-12-05 20:04:12:537
-2.672,4.1014,8.878,-0.9005,3.5559,9.0948,-1.8139,0.3623,-2.1173,-0.4676,0.0772,-0.2615,0.0,-4.02,-39.42,-26.34,168.35,-22.25,3.17,3.1,1002.81,43.202,45.295692,14.277008,205.95,NaN,,3.93,9.677419,156.34,20 / 20,1649210,2021-12-05 20:04:13:037
0.6225,3.2323,8.0328,-1.2386,3.706,8.9946,1.7495,-0.5119,-0.9606,-0.0949,0.1566,0.9089,0.0,-11.52,-37.32,-27.48,147.84,-22.2,7.84,3.1,1002.81,41.788,45.29568,14.277021,205.95,NaN,,4.0,9.677419,156.31,19 / 19,1649710,2021-12-05 20:04:13:537
-2.0902,3.0216,6.0671,-0.3823,2.3611,9.5105,-1.527,0.8032,-3.7759,0.1299,0.3069,-0.6421,0.0,-8.1,-34.5,-30.9,160.17,-13.93,2.3,3.1,1002.78,42.025,45.29568,14.277021,205.95,NaN,,4.0,9.677419,156.31,19 / 19,1650210,2021-12-05 20:04:14:037
-0.8069,1.7047,6.3975,-1.1602,3.5957,9.0496,2.1527,-1.8498,0.7098,0.7285,-0.172,0.7904,0.0,-9.42,-36.18,-27.6,152.24,-21.51,7.31,3.1,1002.79,43.754,45.29567,14.277032,205.95,NaN,,4.08,9.677419,153.89,19 / 19,1650710,2021-12-05 20:04:14:537
-1.6544,1.4821,12.8525,-0.6707,3.229,9.2355,-0.4893,-1.6542,3.6342,0.1005,-0.6216,-0.2676,0.0,-5.1,-36.9,-28.26,161.51,-21.76,6.45,3.1,1002.79,45.742,45.29567,14.277032,205.95,NaN,,4.08,9.677419,153.89,19 / 19,1651210,2021-12-05 20:04:15:037
-0.2969,8.0519,11.459,-1.2342,3.4321,9.1032,1.0357,4.5234,2.4067,-0.3515,0.1371,-0.4832,0.0,-0.9,-37.38,-27.72,168.41,-19.47,8.8,3.1,1002.8,40.474,45.295654,14.277043,205.95,NaN,,4.14,9.677419,161.12,19 / 19,1651710,2021-12-05 20:04:15:537
-1.2905,4.4629,11.4279,-1.2293,3.8004,8.9563,1.2018,-0.3162,0.4196,-0.6997,-0.2356,-0.4423,0.0,-5.4,-40.26,-24.24,161.96,-24.73,9.05,3.1,1002.8,41.137,45.295654,14.277043,205.95,NaN,,4.14,9.677419,161.12,19 / 19,1652210,2021-12-05 20:04:16:037
-2.3799,6.0216,9.9554,-1.5281,3.6068,8.9903,-0.6957,2.3612,1.0147,-0.0326,0.0815,-0.2707,0.0,2.34,-39.24,-26.46,174.9,-21.58,9.65,3.1,1002.79,42.26,45.295643,14.277051,205.94,NaN,,4.2,9.677419,162.92,19 / 19,1652711,2021-12-05 20:04:16:538
-0.0096,3.091,5.8588,-1.4534,3.5159,9.0386,0.7075,-0.0506,-2.3577,0.0285,0.1132,0.5259,0.0,-5.46,-39.12,-26.34,161.75,-21.01,9.14,3.1,1002.81,40.851,45.295643,14.277051,205.94,NaN,,4.2,9.677419,162.92,19 / 19,1653210,2021-12-05 20:04:17:037
-0.9529,3.2826,5.0878,-0.8455,2.8702,9.339,-0.053,0.7174,-4.4764,0.2972,0.2611,-0.7343,0.0,-1.68,-37.38,-27.78,170.6,-17.02,5.17,3.1,1002.82,41.71,45.29563,14.277057,205.94,NaN,,4.25,9.677419,158.05,20 / 20,1653710,2021-12-05 20:04:17:537
-3.182,1.846,5.8468,-1.5826,3.474,9.0331,-1.1111,-1.8395,-1.066,-0.0253,0.6826,0.9065,0.0,0.0,-38.64,-26.22,171.87,-21.53,8.48,3.1,1002.81,42.367,45.29563,14.277057,205.94,NaN,,4.25,9.677419,158.05,20 / 20,1654210,2021-12-05 20:04:18:037
9.0959,2.344,8.4686,6.0738,4.7549,6.0557,5.0044,-0.3923,6.9764,6.448,-9.2971,-1.8589,0.0,-17.82,-34.44,-26.58,150.0,-14.82,-6.74,3.1,1002.78,43.776,45.29562,14.277066,205.94,NaN,,4.26,9.677419,158.84,20 / 20,1654710,2021-12-05 20:04:18:537
1.822,10.5611,-6.9338,-0.1191,6.7248,-7.1368,-2.4392,2.0702,-3.0886,0.1225,-1.4408,-0.1638,4.0,21.72,-29.46,31.86,96.33,-44.68,-163.77,3.1,1002.77,41.841,45.29562,14.277066,205.94,NaN,,4.26,9.677419,158.84,20 / 20,1655210,2021-12-05 20:04:19:037
-1.4342,4.3097,-9.6585,-0.3156,5.964,-7.7783,1.1339,0.0604,-1.8268,0.0718,0.4492,0.8069,4.0,21.72,-16.62,39.66,60.85,-37.46,177.68,3.1,1002.77,48.951,45.29561,14.277074,205.93,NaN,,4.33,9.677419,157.85,20 / 20,1655710,2021-12-05 20:04:19:537
0.1508,6.6776,-7.9921,2.0795,5.3204,-7.9711,-1.8355,1.2228,-0.0883,-0.087,-0.1995,0.6206,4.0,11.58,-26.58,38.94,100.17,-32.86,-165.38,3.1,1002.74,43.84,45.29561,14.277074,205.93,NaN,,4.33,9.677419,157.85,20 / 20,1656209,2021-12-05 20:04:20:036
1.5706,3.8237,-6.2155,3.7911,6.5044,-6.2841,-1.8481,-1.8885,-0.0247,0.6803,0.4889,-0.1955,5.0,4.26,-31.2,37.2,98.97,-41.55,-148.9,3.1,1002.78,42.051,45.295593,14.277083,205.93,NaN,,4.43,9.677419,150.24,19 / 19,1656710,2021-12-05 20:04:20:537
2.6098,3.8955,-3.2083,5.1335,4.8083,-6.8335,-2.0084,-1.5478,3.3748,-0.2324,-0.6296,0.6444,5.0,-3.0,-31.44,36.72,118.06,-30.64,-142.1,3.1,1002.79,47.733,45.295593,14.277083,205.93,NaN,,4.43,9.677419,150.24,19 / 19,1657210,2021-12-05 20:04:21:037
